,,MUNICÍPIO DE PARANAVAÍ,,,,,,,,,,,
,,Prestação de Contas,,,,,,,,,,,
,,"IEGM - Ações e Metas, Programas e Indicadores",,,,,,,,,,,
,,PPA: 2026 - 2029 LDO: 2026,,,,,,,,,,,
Ações e Metas,,,,,,,,,,,,,
Código Programa,Código da Ação,,,Descrição,,Descrição da Meta,Unidade Medida,Meta Física Estimada,Meta Física Alcançada,Dotação Final,,,Valor Liquidado
0009,2885,,,Custo Operacional - Política Nacional Aldir Blanc - PNAB,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"40.000,00",,,"0,00"
0009,2887,,,Atividades Fundo Municipal de Cultura,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"150.000,00",,,"0,00"
0009,2888,,,Implementar a Política Nacional de Cultura Viva - Política Nacional Aldir Blanc - PNAB,,Pessoas Atendidas,Pessoas,30.0000,0,"190.000,00",,,"0,00"
0010,1047,,,Instalação e Manutenção de Unidades Esportivas,,Obra Construída/Ampliada,Metros Quadrados,30.0000,"4,1598","2.111.655,35",,,"292.799,09"
0010,2874,,,Eventos Esportivos,,Pessoas Atendidas,Pessoas,50.0000,"16,5729","1.165.000,00",,,"386.147,66"
0010,2877,,,Atividades de Convênios com Estado e União,,Pessoas Atendidas,Pessoas,100.0000,"90,9255","99.500,00",,,"90.470,84"
0011,1091,,,Implantação do Novo Centro Administrativo,,Obra Construída/Ampliada,Metros Quadrados,10.0000,0,"50.000,00",,,"0,00"
0011,2091,,,"Atividades de Planejamento, Orçamentos e Projetos",,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,5321","6.656.201,48",,,"3.541.654,48"
0011,2095,,,Atividades Iluminação Pública,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,293","18.282.800,00",,,"5.356.619,33"
0012,1155,,,"Obras de Revitalização, Preservação e Controle Ambiental",,Obra Construída/Ampliada,Metros Quadrados,20.0000,"7,4751","2.366.540,00",,,"884.502,10"
0012,2152,,,Atividades de Convênios c/ Estados e União,,Outros Produtos,Outras Unidades e Medidas,10.0000,0,"110.000,00",,,"0,00"
0012,2200,,,Atividades do FMMA,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"85.805,21",,,"0,00"
0012,2201,,,Compensação Financeira ao Meio Ambiente do Município,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,4527","1.929.861,19",,,"873.678,19"
0012,2202,,,Consórcio Intermunicipal Caiuá - Ambiental (CICA),,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,7618","6.006.603,37",,,"4.575.853,93"
0012,2203,,,Consórcio Intermunicipal de Saneamento do Paraná - CISPAR,,Apoio Administrativo,Outras Unidades e Medidas,10.0000,0,"10.000,00",,,"0,00"
0012,2781,,,Atividades de Coleta de Lixo,,Pessoas Atendidas,Pessoas,100.0000,"45,4729","15.002.830,53",,,"6.822.221,28"
0013,2140,,,Atividades de Fomento e Marketing Agropecuário,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,6957","3.637.623,43",,,"2.539.580,28"
0013,2141,,,Consórcio Intermunicipal Caiuá - Ambiental (CICA),,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,9861","470.000,00",,,"463.465,43"
0013,2144,,,Atividades de Convênios com Estado e União,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,6724","6.999.696,16",,,"5.012.675,25"
0014,1100,,,"Obras de Pavimentação, Recapeamento, Saneamento",,Pavimentação de Vias,Metros Quadrados,40.0000,"2,5727","46.088.003,00",,,"2.964.244,65"
0014,2380,,,Atividades de Infraestrutura e Serviços Públicos,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,496","12.398.000,00",,,"6.149.608,33"
0014,2385,,,Aquisição de Equipamentos e Imóveis,,Terrenos/Lotes Adquiridos,Metros Quadrados,20.0000,"0,0129","3.065.000,00",,,"1.980,00"
0014,2390,,,Manutenção - Recursos (CIDE e Royalties),,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,4417","3.492.271,39",,,"1.542.706,17"
